Sr No.,Year,Month,State,StateCode,censusyear,CensusStateCode,TotalPopulation,TotalPopulationUrban,TotalPopulationRural,TotalPopulationMale,TotalPopulationMaleUrban,TotalPopulationMaleRural,TotalPopulationFemale,TotalPopulationFemaleUrban,TotalPopulationFemaleRural,NumberOfHouseholds,NumberOfHouseholdsUrban,NumberOfHouseholdsRural,LandAreaUrban,LandAreaRural,LandArea,JoinYear,NumberOfChildren,NumberOfParents,TotalPopulationMappingError%,TotalPopulationUrbanMappingError%,TotalPopulationRuralMappingError%,TotalPopulationMaleMappingError%,TotalPopulationMaleUrbanMappingError%,TotalPopulationMaleRuralMappingError%,TotalPopulationFemaleMappingError%,TotalPopulationFemaleUrbanMappingError%,TotalPopulationFemaleRuralMappingError%,NumberOfHouseholdsMappingError%,NumberOfHouseholdsUrbanMappingError%,NumberOfHouseholdsRuralMappingError%,LandAreaUrbanMappingError%,LandAreaRuralMappingError%,LandAreaMappingError%,WeighingRatio_TotalPopulation,WeighingRatio_Percentage_TotalPopulation,WeighingRatio_TotalPopulationUrban,WeighingRatio_Percentage_TotalPopulationUrban,WeighingRatio_TotalPopulationRural,WeighingRatio_Percentage_TotalPopulationRural,WeighingRatio_TotalPopulationMale,WeighingRatio_Percentage_TotalPopulationMale,WeighingRatio_TotalPopulationMaleUrban,WeighingRatio_Percentage_TotalPopulationMaleUrban,WeighingRatio_TotalPopulationMaleRural,WeighingRatio_Percentage_TotalPopulationMaleRural,WeighingRatio_TotalPopulationFemale,WeighingRatio_Percentage_TotalPopulationFemale,WeighingRatio_TotalPopulationFemaleUrban,WeighingRatio_Percentage_TotalPopulationFemaleUrban,WeighingRatio_TotalPopulationFemaleRural,WeighingRatio_Percentage_TotalPopulationFemaleRural,WeighingRatio_NumberOfHouseholds,WeighingRatio_Percentage_NumberOfHouseholds,WeighingRatio_NumberOfHouseholdsUrban,WeighingRatio_Percentage_NumberOfHouseholdsUrban,WeighingRatio_NumberOfHouseholdsRural,WeighingRatio_Percentage_NumberOfHouseholdsRural,WeighingRatio_LandAreaUrban,WeighingRatio_Percentage_LandAreaUrban,WeighingRatio_LandAreaRural,WeighingRatio_Percentage_LandAreaRural,WeighingRatio_LandArea,WeighingRatio_Percentage_LandArea,Country,State lgd code,Name of the fertilizer used,Required fertilizer quantity,Available fertilizer quantity
4134,2013-14,13-Jul,Jammu And Kashmir,1,2011,1,12267013,3371233,8895780,6483906,1825543,4658363,5783107,1545690,4237417,2079471,557090,1522381,121337,2210000,2335440.25,2013-14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978129145,1,0.981938646,1,0.976693171,1,0.976394522,1,0.97822188,1,0.975680268,1,0.980081313,1,0.986364887,1,0.977809125,1,0.98101304,1,0.983762593,1,0.980010725,1,0.978903124,1,0.975481774,1,0.97565894,1,India,1,MOP,1170.790728,1284.259862
4135,2013-14,13-Jul,Jammu And Kashmir,1,2011,1,12267013,3371233,8895780,6483906,1825543,4658363,5783107,1545690,4237417,2079471,557090,1522381,121337,2210000,2335440.25,2013-14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978129145,1,0.981938646,1,0.976693171,1,0.976394522,1,0.97822188,1,0.975680268,1,0.980081313,1,0.986364887,1,0.977809125,1,0.98101304,1,0.983762593,1,0.980010725,1,0.978903124,1,0.975481774,1,0.97565894,1,India,1,NPK,0,0
4136,2013-14,13-Jul,Jammu And Kashmir,1,2011,1,12267013,3371233,8895780,6483906,1825543,4658363,5783107,1545690,4237417,2079471,557090,1522381,121337,2210000,2335440.25,2013-14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978129145,1,0.981938646,1,0.976693171,1,0.976394522,1,0.97822188,1,0.975680268,1,0.980081313,1,0.986364887,1,0.977809125,1,0.98101304,1,0.983762593,1,0.980010725,1,0.978903124,1,0.975481774,1,0.97565894,1,India,1,SSP,0,0
4137,2013-14,13-Jul,Jammu And Kashmir,1,2011,1,12267013,3371233,8895780,6483906,1825543,4658363,5783107,1545690,4237417,2079471,557090,1522381,121337,2210000,2335440.25,2013-14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978129145,1,0.981938646,1,0.976693171,1,0.976394522,1,0.97822188,1,0.975680268,1,0.980081313,1,0.986364887,1,0.977809125,1,0.98101304,1,0.983762593,1,0.980010725,1,0.978903124,1,0.975481774,1,0.97565894,1,India,1,TSP,0,0
4138,2013-14,13-Jul,Jammu And Kashmir,1,2011,1,12267013,3371233,8895780,6483906,1825543,4658363,5783107,1545690,4237417,2079471,557090,1522381,121337,2210000,2335440.25,2013-14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978129145,1,0.981938646,1,0.976693171,1,0.976394522,1,0.97822188,1,0.975680268,1,0.980081313,1,0.986364887,1,0.977809125,1,0.98101304,1,0.983762593,1,0.980010725,1,0.978903124,1,0.975481774,1,0.97565894,1,India,1,UREA,14634.88409,5918.639826
4139,2013-14,13-Jul,Jammu And Kashmir,37,2011,1,274289,62009,212280,156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.33203,2013-14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021870855,1,0.018061354,1,0.023306829,1,0.023605478,1,0.02177812,1,0.024319732,1,0.019918687,1,0.013635113,1,0.022190875,1,0.01898696,1,0.016237407,1,0.019989275,1,0.021096876,1,0.024518226,1,0.02434106,1,India,1,DAP,4878.294698,4944.298026
4140,2013-14,13-Jul,Jammu And Kashmir,37,2011,1,274289,62009,212280,156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.33203,2013-14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021870855,1,0.018061354,1,0.023306829,1,0.023605478,1,0.02177812,1,0.024319732,1,0.019918687,1,0.013635113,1,0.022190875,1,0.01898696,1,0.016237407,1,0.019989275,1,0.021096876,1,0.024518226,1,0.02434106,1,India,1,MAP,0,0
4141,2013-14,13-Jul,Jammu And Kashmir,37,2011,1,274289,62009,212280,156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.33203,2013-14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021870855,1,0.018061354,1,0.023306829,1,0.023605478,1,0.02177812,1,0.024319732,1,0.019918687,1,0.013635113,1,0.022190875,1,0.01898696,1,0.016237407,1,0.019989275,1,0.021096876,1,0.024518226,1,0.02434106,1,India,1,MOP,1170.790728,1284.259862
4142,2013-14,13-Jul,Jammu And Kashmir,37,2011,1,274289,62009,212280,156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.33203,2013-14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021870855,1,0.018061354,1,0.023306829,1,0.023605478,1,0.02177812,1,0.024319732,1,0.019918687,1,0.013635113,1,0.022190875,1,0.01898696,1,0.016237407,1,0.019989275,1,0.021096876,1,0.024518226,1,0.02434106,1,India,1,NPK,0,0
4143,2013-14,13-Jul,Jammu And Kashmir,37,2011,1,274289,62009,212280,156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.33203,2013-14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021870855,1,0.018061354,1,0.023306829,1,0.023605478,1,0.02177812,1,0.024319732,1,0.019918687,1,0.013635113,1,0.022190875,1,0.01898696,1,0.016237407,1,0.019989275,1,0.021096876,1,0.024518226,1,0.02434106,1,India,1,SSP,0,0
4144,2013-14,13-Jul,Jammu And Kashmir,37,2011,1,274289,62009,212280,156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.33203,2013-14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021870855,1,0.018061354,1,0.023306829,1,0.023605478,1,0.02177812,1,0.024319732,1,0.019918687,1,0.013635113,1,0.022190875,1,0.01898696,1,0.016237407,1,0.019989275,1,0.021096876,1,0.024518226,1,0.02434106,1,India,1,TSP,0,0
4145,2013-14,13-Jul,Jammu And Kashmir,37,2011,1,274289,62009,212280,156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.33203,2013-14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021870855,1,0.018061354,1,0.023306829,1,0.023605478,1,0.02177812,1,0.024319732,1,0.019918687,1,0.013635113,1,0.022190875,1,0.01898696,1,0.016237407,1,0.019989275,1,0.021096876,1,0.024518226,1,0.02434106,1,India,1,UREA,14634.88409,5918.639826
4146,2013-14,13-Jun,Jammu And Kashmir,1,2011,1,12267013,3371233,8895780,6483906,1825543,4658363,5783107,1545690,4237417,2079471,557090,1522381,121337,2210000,2335440.25,2013-14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978129145,1,0.981938646,1,0.976693171,1,0.976394522,1,0.97822188,1,0.975680268,1,0.980081313,1,0.986364887,1,0.977809125,1,0.98101304,1,0.983762593,1,0.980010725,1,0.978903124,1,0.975481774,1,0.97565894,1,India,1,DAP,9883.425059,8094.164129
4147,2013-14,13-Jun,Jammu And Kashmir,1,2011,1,12267013,3371233,8895780,6483906,1825543,4658363,5783107,1545690,4237417,2079471,557090,1522381,121337,2210000,2335440.25,2013-14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978129145,1,0.981938646,1,0.976693171,1,0.976394522,1,0.97822188,1,0.975680268,1,0.980081313,1,0.986364887,1,0.977809125,1,0.98101304,1,0.983762593,1,0.980010725,1,0.978903124,1,0.975481774,1,0.97565894,1,India,1,MAP,0,0
4148,2013-14,13-Jun,Jammu And Kashmir,1,2011,1,12267013,3371233,8895780,6483906,1825543,4658363,5783107,1545690,4237417,2079471,557090,1522381,121337,2210000,2335440.25,2013-14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978129145,1,0.981938646,1,0.976693171,1,0.976394522,1,0.97822188,1,0.975680268,1,0.980081313,1,0.986364887,1,0.977809125,1,0.98101304,1,0.983762593,1,0.980010725,1,0.978903124,1,0.975481774,1,0.97565894,1,India,1,MOP,4390.465228,2774.383761
4149,2013-14,13-Jun,Jammu And Kashmir,1,2011,1,12267013,3371233,8895780,6483906,1825543,4658363,5783107,1545690,4237417,2079471,557090,1522381,121337,2210000,2335440.25,2013-14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978129145,1,0.981938646,1,0.976693171,1,0.976394522,1,0.97822188,1,0.975680268,1,0.980081313,1,0.986364887,1,0.977809125,1,0.98101304,1,0.983762593,1,0.980010725,1,0.978903124,1,0.975481774,1,0.97565894,1,India,1,NPK,0,10.73224834
4150,2013-14,13-Jun,Jammu And Kashmir,1,2011,1,12267013,3371233,8895780,6483906,1825543,4658363,5783107,1545690,4237417,2079471,557090,1522381,121337,2210000,2335440.25,2013-14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978129145,1,0.981938646,1,0.976693171,1,0.976394522,1,0.97822188,1,0.975680268,1,0.980081313,1,0.986364887,1,0.977809125,1,0.98101304,1,0.983762593,1,0.980010725,1,0.978903124,1,0.975481774,1,0.97565894,1,India,1,SSP,1492.758178,55.41742777
4151,2013-14,13-Jun,Jammu And Kashmir,1,2011,1,12267013,3371233,8895780,6483906,1825543,4658363,5783107,1545690,4237417,2079471,557090,1522381,121337,2210000,2335440.25,2013-14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978129145,1,0.981938646,1,0.976693171,1,0.976394522,1,0.97822188,1,0.975680268,1,0.980081313,1,0.986364887,1,0.977809125,1,0.98101304,1,0.983762593,1,0.980010725,1,0.978903124,1,0.975481774,1,0.97565894,1,India,1,TSP,0,0
4152,2013-14,13-Jun,Jammu And Kashmir,1,2011,1,12267013,3371233,8895780,6483906,1825543,4658363,5783107,1545690,4237417,2079471,557090,1522381,121337,2210000,2335440.25,2013-14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978129145,1,0.981938646,1,0.976693171,1,0.976394522,1,0.97822188,1,0.975680268,1,0.980081313,1,0.986364887,1,0.977809125,1,0.98101304,1,0.983762593,1,0.980010725,1,0.978903124,1,0.975481774,1,0.97565894,1,India,1,UREA,18781.43459,3307.142325
4153,2013-14,13-Jun,Jammu And Kashmir,37,2011,1,274289,62009,212280,156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.33203,2013-14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021870855,1,0.018061354,1,0.023306829,1,0.023605478,1,0.02177812,1,0.024319732,1,0.019918687,1,0.013635113,1,0.022190875,1,0.01898696,1,0.016237407,1,0.019989275,1,0.021096876,1,0.024518226,1,0.02434106,1,India,1,DAP,9883.425059,8094.164129
4154,2013-14,13-Jun,Jammu And Kashmir,37,2011,1,274289,62009,212280,156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.33203,2013-14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021870855,1,0.018061354,1,0.023306829,1,0.023605478,1,0.02177812,1,0.024319732,1,0.019918687,1,0.013635113,1,0.022190875,1,0.01898696,1,0.016237407,1,0.019989275,1,0.021096876,1,0.024518226,1,0.02434106,1,India,1,MAP,0,0
4155,2013-14,13-Jun,Jammu And Kashmir,37,2011,1,274289,62009,212280,156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.33203,2013-14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021870855,1,0.018061354,1,0.023306829,1,0.023605478,1,0.02177812,1,0.024319732,1,0.019918687,1,0.013635113,1,0.022190875,1,0.01898696,1,0.016237407,1,0.019989275,1,0.021096876,1,0.024518226,1,0.02434106,1,India,1,MOP,4390.465228,2774.383761
4156,2013-14,13-Jun,Jammu And Kashmir,37,2011,1,274289,62009,212280,156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.33203,2013-14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021870855,1,0.018061354,1,0.023306829,1,0.023605478,1,0.02177812,1,0.024319732,1,0.019918687,1,0.013635113,1,0.022190875,1,0.01898696,1,0.016237407,1,0.019989275,1,0.021096876,1,0.024518226,1,0.02434106,1,India,1,NPK,0,10.73224834
4157,2013-14,13-Jun,Jammu And Kashmir,37,2011,1,274289,62009,212280,156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.33203,2013-14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021870855,1,0.018061354,1,0.023306829,1,0.023605478,1,0.02177812,1,0.024319732,1,0.019918687,1,0.013635113,1,0.022190875,1,0.01898696,1,0.016237407,1,0.019989275,1,0.021096876,1,0.024518226,1,0.02434106,1,India,1,SSP,1492.758178,55.41742777
4158,2013-14,13-Jun,Jammu And Kashmir,37,2011,1,274289,62009,212280,156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.33203,2013-14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021870855,1,0.018061354,1,0.023306829,1,0.023605478,1,0.02177812,1,0.024319732,1,0.019918687,1,0.013635113,1,0.022190875,1,0.01898696,1,0.016237407,1,0.019989275,1,0.021096876,1,0.024518226,1,0.02434106,1,India,1,TSP,0,0
4159,2013-14,13-Jun,Jammu And Kashmir,37,2011,1,274289,62009,212280,156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.33203,2013-14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021870855,1,0.018061354,1,0.023306829,1,0.023605478,1,0.02177812,1,0.024319732,1,0.019918687,1,0.013635113,1,0.022190875,1,0.01898696,1,0.016237407,1,0.019989275,1,0.021096876,1,0.024518226,1,0.02434106,1,India,1,UREA,18781.43459,3307.142325
4160,2013-14,14-Mar,Jammu And Kashmir,1,2011,1,12267013,3371233,8895780,6483906,1825543,4658363,5783107,1545690,4237417,2079471,557090,1522381,121337,2210000,2335440.25,2013-14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978129145,1,0.981938646,1,0.976693171,1,0.976394522,1,0.97822188,1,0.975680268,1,0.980081313,1,0.986364887,1,0.977809125,1,0.98101304,1,0.983762593,1,0.980010725,1,0.978903124,1,0.975481774,1,0.97565894,1,India,1,DAP,5141.722612,8060.845376
4161,2013-14,14-Mar,Jammu And Kashmir,1,2011,1,12267013,3371233,8895780,6483906,1825543,4658363,5783107,1545690,4237417,2079471,557090,1522381,121337,2210000,2335440.25,2013-14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978129145,1,0.981938646,1,0.976693171,1,0.976394522,1,0.97822188,1,0.975680268,1,0.980081313,1,0.986364887,1,0.977809125,1,0.98101304,1,0.983762593,1,0.980010725,1,0.978903124,1,0.975481774,1,0.97565894,1,India,1,MAP,0,0
4162,2013-14,14-Mar,Jammu And Kashmir,1,2011,1,12267013,3371233,8895780,6483906,1825543,4658363,5783107,1545690,4237417,2079471,557090,1522381,121337,2210000,2335440.25,2013-14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978129145,1,0.981938646,1,0.976693171,1,0.976394522,1,0.97822188,1,0.975680268,1,0.980081313,1,0.986364887,1,0.977809125,1,0.98101304,1,0.983762593,1,0.980010725,1,0.978903124,1,0.975481774,1,0.97565894,1,India,1,MOP,3590.424898,2908.488082
4163,2013-14,14-Mar,Jammu And Kashmir,1,2011,1,12267013,3371233,8895780,6483906,1825543,4658363,5783107,1545690,4237417,2079471,557090,1522381,121337,2210000,2335440.25,2013-14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978129145,1,0.981938646,1,0.976693171,1,0.976394522,1,0.97822188,1,0.975680268,1,0.980081313,1,0.986364887,1,0.977809125,1,0.98101304,1,0.983762593,1,0.980010725,1,0.978903124,1,0.975481774,1,0.97565894,1,India,1,NPK,0,0
4164,2013-14,14-Mar,Jammu And Kashmir,1,2011,1,12267013,3371233,8895780,6483906,1825543,4658363,5783107,1545690,4237417,2079471,557090,1522381,121337,2210000,2335440.25,2013-14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978129145,1,0.981938646,1,0.976693171,1,0.976394522,1,0.97822188,1,0.975680268,1,0.980081313,1,0.986364887,1,0.977809125,1,0.98101304,1,0.983762593,1,0.980010725,1,0.978903124,1,0.975481774,1,0.97565894,1,India,1,SSP,780.5271517,0
4165,2013-14,14-Mar,Jammu And Kashmir,1,2011,1,12267013,3371233,8895780,6483906,1825543,4658363,5783107,1545690,4237417,2079471,557090,1522381,121337,2210000,2335440.25,2013-14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978129145,1,0.981938646,1,0.976693171,1,0.976394522,1,0.97822188,1,0.975680268,1,0.980081313,1,0.986364887,1,0.977809125,1,0.98101304,1,0.983762593,1,0.980010725,1,0.978903124,1,0.975481774,1,0.97565894,1,India,1,TSP,0,0
4166,2013-14,14-Mar,Jammu And Kashmir,1,2011,1,12267013,3371233,8895780,6483906,1825543,4658363,5783107,1545690,4237417,2079471,557090,1522381,121337,2210000,2335440.25,2013-14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978129145,1,0.981938646,1,0.976693171,1,0.976394522,1,0.97822188,1,0.975680268,1,0.980081313,1,0.986364887,1,0.977809125,1,0.98101304,1,0.983762593,1,0.980010725,1,0.978903124,1,0.975481774,1,0.97565894,1,India,1,UREA,9093.141318,3172.355042
4167,2013-14,14-Mar,Jammu And Kashmir,37,2011,1,274289,62009,212280,156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.33203,2013-14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021870855,1,0.018061354,1,0.023306829,1,0.023605478,1,0.02177812,1,0.024319732,1,0.019918687,1,0.013635113,1,0.022190875,1,0.01898696,1,0.016237407,1,0.019989275,1,0.021096876,1,0.024518226,1,0.02434106,1,India,1,DAP,5141.722612,8060.845376
4168,2013-14,14-Mar,Jammu And Kashmir,37,2011,1,274289,62009,212280,156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.33203,2013-14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021870855,1,0.018061354,1,0.023306829,1,0.023605478,1,0.02177812,1,0.024319732,1,0.019918687,1,0.013635113,1,0.022190875,1,0.01898696,1,0.016237407,1,0.019989275,1,0.021096876,1,0.024518226,1,0.02434106,1,India,1,MAP,0,0
4169,2013-14,14-Mar,Jammu And Kashmir,37,2011,1,274289,62009,212280,156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.33203,2013-14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021870855,1,0.018061354,1,0.023306829,1,0.023605478,1,0.02177812,1,0.024319732,1,0.019918687,1,0.013635113,1,0.022190875,1,0.01898696,1,0.016237407,1,0.019989275,1,0.021096876,1,0.024518226,1,0.02434106,1,India,1,MOP,3590.424898,2908.488082
4170,2013-14,14-Mar,Jammu And Kashmir,37,2011,1,274289,62009,212280,156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.33203,2013-14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021870855,1,0.018061354,1,0.023306829,1,0.023605478,1,0.02177812,1,0.024319732,1,0.019918687,1,0.013635113,1,0.022190875,1,0.01898696,1,0.016237407,1,0.019989275,1,0.021096876,1,0.024518226,1,0.02434106,1,India,1,NPK,0,0
4171,2013-14,14-Mar,Jammu And Kashmir,37,2011,1,274289,62009,212280,156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.33203,2013-14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021870855,1,0.018061354,1,0.023306829,1,0.023605478,1,0.02177812,1,0.024319732,1,0.019918687,1,0.013635113,1,0.022190875,1,0.01898696,1,0.016237407,1,0.019989275,1,0.021096876,1,0.024518226,1,0.02434106,1,India,1,SSP,780.5271517,0
4172,2013-14,14-Mar,Jammu And Kashmir,37,2011,1,274289,62009,212280,156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.33203,2013-14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021870855,1,0.018061354,1,0.023306829,1,0.023605478,1,0.02177812,1,0.024319732,1,0.019918687,1,0.013635113,1,0.022190875,1,0.01898696,1,0.016237407,1,0.019989275,1,0.021096876,1,0.024518226,1,0.02434106,1,India,1,TSP,0,0
4173,2013-14,14-Mar,Jammu And Kashmir,37,2011,1,274289,62009,212280,156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.33203,2013-14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021870855,1,0.018061354,1,0.023306829,1,0.023605478,1,0.02177812,1,0.024319732,1,0.019918687,1,0.013635113,1,0.022190875,1,0.01898696,1,0.016237407,1,0.019989275,1,0.021096876,1,0.024518226,1,0.02434106,1,India,1,UREA,9093.141318,3172.355042
4174,2013-14,13-May,Jammu And Kashmir,1,2011,1,12267013,3371233,8895780,6483906,1825543,4658363,5783107,1545690,4237417,2079471,557090,1522381,121337,2210000,2335440.25,2013-14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978129145,1,0.981938646,1,0.976693171,1,0.976394522,1,0.97822188,1,0.975680268,1,0.980081313,1,0.986364887,1,0.977809125,1,0.98101304,1,0.983762593,1,0.980010725,1,0.978903124,1,0.975481774,1,0.97565894,1,India,1,DAP,7375.981584,8311.053112
4175,2013-14,13-May,Jammu And Kashmir,1,2011,1,12267013,3371233,8895780,6483906,1825543,4658363,5783107,1545690,4237417,2079471,557090,1522381,121337,2210000,2335440.25,2013-14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978129145,1,0.981938646,1,0.976693171,1,0.976394522,1,0.97822188,1,0.975680268,1,0.980081313,1,0.986364887,1,0.977809125,1,0.98101304,1,0.983762593,1,0.980010725,1,0.978903124,1,0.975481774,1,0.97565894,1,India,1,MAP,0,0
4176,2013-14,13-May,Jammu And Kashmir,1,2011,1,12267013,3371233,8895780,6483906,1825543,4658363,5783107,1545690,4237417,2079471,557090,1522381,121337,2210000,2335440.25,2013-14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978129145,1,0.981938646,1,0.976693171,1,0.976394522,1,0.97822188,1,0.975680268,1,0.980081313,1,0.986364887,1,0.977809125,1,0.98101304,1,0.983762593,1,0.980010725,1,0.978903124,1,0.975481774,1,0.97565894,1,India,1,MOP,2926.976819,4380.659856
4177,2013-14,13-May,Jammu And Kashmir,1,2011,1,12267013,3371233,8895780,6483906,1825543,4658363,5783107,1545690,4237417,2079471,557090,1522381,121337,2210000,2335440.25,2013-14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978129145,1,0.981938646,1,0.976693171,1,0.976394522,1,0.97822188,1,0.975680268,1,0.980081313,1,0.986364887,1,0.977809125,1,0.98101304,1,0.983762593,1,0.980010725,1,0.978903124,1,0.975481774,1,0.97565894,1,India,1,NPK,0,0
4178,2013-14,13-May,Jammu And Kashmir,1,2011,1,12267013,3371233,8895780,6483906,1825543,4658363,5783107,1545690,4237417,2079471,557090,1522381,121337,2210000,2335440.25,2013-14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978129145,1,0.981938646,1,0.976693171,1,0.976394522,1,0.97822188,1,0.975680268,1,0.980081313,1,0.986364887,1,0.977809125,1,0.98101304,1,0.983762593,1,0.980010725,1,0.978903124,1,0.975481774,1,0.97565894,1,India,1,SSP,1112.251191,55.41742777
4179,2013-14,13-May,Jammu And Kashmir,1,2011,1,12267013,3371233,8895780,6483906,1825543,4658363,5783107,1545690,4237417,2079471,557090,1522381,121337,2210000,2335440.25,2013-14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978129145,1,0.981938646,1,0.976693171,1,0.976394522,1,0.97822188,1,0.975680268,1,0.980081313,1,0.986364887,1,0.977809125,1,0.98101304,1,0.983762593,1,0.980010725,1,0.978903124,1,0.975481774,1,0.97565894,1,India,1,TSP,0,0
4180,2013-14,13-May,Jammu And Kashmir,1,2011,1,12267013,3371233,8895780,6483906,1825543,4658363,5783107,1545690,4237417,2079471,557090,1522381,121337,2210000,2335440.25,2013-14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978129145,1,0.981938646,1,0.976693171,1,0.976394522,1,0.97822188,1,0.975680268,1,0.980081313,1,0.986364887,1,0.977809125,1,0.98101304,1,0.983762593,1,0.980010725,1,0.978903124,1,0.975481774,1,0.97565894,1,India,1,UREA,15132.47015,1845.751582
4181,2013-14,13-May,Jammu And Kashmir,37,2011,1,274289,62009,212280,156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.33203,2013-14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021870855,1,0.018061354,1,0.023306829,1,0.023605478,1,0.02177812,1,0.024319732,1,0.019918687,1,0.013635113,1,0.022190875,1,0.01898696,1,0.016237407,1,0.019989275,1,0.021096876,1,0.024518226,1,0.02434106,1,India,1,DAP,7375.981584,8311.053112
